record started at: 04-26-19 12:52:11

file format version: 4
captureMode: Offline
eye resolution: 640x480 scene resolution: 640x480
recordFrameCount sceneFrameCount avg_fps sceneQTtime(d:h:m:s.tv/ts) porQTtime(d:h:m:s.tv/ts) porX porY pupilX pupilY cornealRefX cornealRefY diameterW diameterH
28321 28321 30.00 0:00:15:44.34/1000 0:00:15:44.00/1000 942.44 245.13 88.78 292.69 -1000.00 -1000.00 80.00 75.00 
28322 28322 30.00 0:00:15:44.67/1000 0:00:15:44.34/1000 928.02 251.16 100.35 295.09 -1000.00 -1000.00 76.00 64.00 
28323 28322 30.00 0:00:15:44.100/1000 0:00:15:44.67/1000 930.24 228.35 99.46 286.08 -1000.00 -1000.00 80.00 67.00 
28324 28324 30.00 0:00:15:44.134/1000 0:00:15:44.100/1000 940.32 200.91 92.23 274.85 -1000.00 -1000.00 80.00 66.00 
28325 28325 30.00 0:00:15:44.167/1000 0:00:15:44.134/1000 925.28 201.54 104.53 275.50 -1000.00 -1000.00 77.00 44.00 
28326 28325 30.00 0:00:15:44.200/1000 0:00:15:44.167/1000 904.63 219.73 119.89 283.05 -1000.00 -1000.00 76.00 71.00 
28327 28327 30.00 0:00:15:44.234/1000 0:00:15:44.200/1000 838.88 299.30 162.01 311.74 -1000.00 -1000.00 67.00 54.00 
28328 28328 30.00 0:00:15:44.267/1000 0:00:15:44.234/1000 811.85 339.47 176.75 324.48 -1000.00 -1000.00 76.00 76.00 
28329 28328 30.00 0:00:15:44.300/1000 0:00:15:44.267/1000 823.11 329.95 170.40 321.70 -1000.00 -1000.00 72.00 65.00 
28330 28330 30.00 0:00:15:44.334/1000 0:00:15:44.300/1000 799.57 346.32 183.64 326.29 -1000.00 -1000.00 68.00 57.00 
28331 28331 30.00 0:00:15:44.367/1000 0:00:15:44.334/1000 807.04 334.65 179.85 322.75 -1000.00 -1000.00 68.00 67.00 
28332 28331 30.00 0:00:15:44.400/1000 0:00:15:44.367/1000 872.10 244.67 142.43 292.69 -1000.00 -1000.00 64.00 46.00 
28333 28333 30.00 0:00:15:44.434/1000 0:00:15:44.400/1000 756.52 307.86 209.49 312.91 -1000.00 -1000.00 47.00 60.00 
28334 28334 30.00 0:00:15:44.467/1000 0:00:15:44.434/1000 505.96 441.08 306.87 341.33 -1000.00 -1000.00 50.00 56.00 
28335 28334 30.00 0:00:15:44.500/1000 0:00:15:44.467/1000 632.23 351.06 265.27 322.62 -1000.00 -1000.00 50.00 23.00 
28336 28336 30.00 0:00:15:44.534/1000 0:00:15:44.500/1000 698.84 353.90 235.81 325.30 -1000.00 -1000.00 37.00 30.00 
28337 28337 30.00 0:00:15:44.567/1000 0:00:15:44.534/1000 592.17 383.09 279.43 329.97 -1000.00 -1000.00 8.00 26.00 
28338 28337 30.00 0:00:15:44.600/1000 0:00:15:44.567/1000 442.91 409.82 328.35 331.92 -1000.00 -1000.00 46.00 48.00 
28339 28339 30.00 0:00:15:44.634/1000 0:00:15:44.600/1000 386.10 417.69 344.11 332.04 -1000.00 -1000.00 46.00 52.00 
28340 28340 30.00 0:00:15:44.667/1000 0:00:15:44.634/1000 401.73 465.34 337.19 342.93 -1000.00 -1000.00 37.00 52.00 
28341 28340 30.00 0:00:15:44.700/1000 0:00:15:44.667/1000 449.15 457.93 323.84 343.05 -1000.00 -1000.00 48.00 48.00 
28342 28342 30.00 0:00:15:44.734/1000 0:00:15:44.700/1000 441.77 418.96 328.18 333.97 -1000.00 -1000.00 42.00 44.00 
28343 28343 30.00 0:00:15:44.767/1000 0:00:15:44.734/1000 463.46 369.51 324.36 323.14 -1000.00 -1000.00 48.00 44.00 
28344 28343 30.00 0:00:15:44.800/1000 0:00:15:44.767/1000 626.05 341.77 268.32 319.94 -1000.00 -1000.00 52.00 24.00 
28345 28345 30.00 0:00:15:44.834/1000 0:00:15:44.800/1000 693.75 389.21 236.31 335.26 -1000.00 -1000.00 23.00 33.00 
28346 28346 30.00 0:00:15:44.867/1000 0:00:15:44.834/1000 561.72 399.03 289.90 333.06 -1000.00 -1000.00 29.00 43.00 
28347 28346 30.00 0:00:15:44.900/1000 0:00:15:44.867/1000 690.45 316.71 241.73 314.29 -1000.00 -1000.00 55.00 49.00 
28348 28348 30.00 0:00:15:44.934/1000 0:00:15:44.900/1000 858.90 285.10 149.58 307.15 -1000.00 -1000.00 59.00 54.00 
28349 28349 30.00 0:00:15:44.967/1000 0:00:15:44.934/1000 860.31 290.22 148.39 308.98 -1000.00 -1000.00 59.00 56.00 
28350 28349 30.00 0:00:15:45.00/1000 0:00:15:44.967/1000 815.01 334.54 175.10 322.97 -1000.00 -1000.00 29.00 14.00 
28351 28351 30.00 0:00:15:45.34/1000 0:00:15:45.00/1000 809.88 349.50 177.44 327.69 -1000.00 -1000.00 57.00 55.00 
28352 28352 30.00 0:00:15:45.67/1000 0:00:15:45.34/1000 698.29 345.28 236.54 322.78 -1000.00 -1000.00 45.00 37.00 
28353 28352 30.00 0:00:15:45.100/1000 0:00:15:45.67/1000 487.59 367.49 316.91 323.22 -1000.00 -1000.00 30.00 16.00 
28354 28354 30.00 0:00:15:45.134/1000 0:00:15:45.100/1000 610.11 360.97 273.67 324.69 -1000.00 -1000.00 57.00 21.00 
28355 28355 30.00 0:00:15:45.167/1000 0:00:15:45.134/1000 550.52 386.52 294.61 329.56 -1000.00 -1000.00 13.00 43.00 
28356 28355 30.00 0:00:15:45.200/1000 0:00:15:45.167/1000 516.64 376.43 306.88 326.11 -1000.00 -1000.00 33.00 37.00 
28357 28357 30.00 0:00:15:45.234/1000 0:00:15:45.200/1000 543.13 409.62 295.95 335.07 -1000.00 -1000.00 49.00 55.00 
28358 28358 30.00 0:00:15:45.267/1000 0:00:15:45.234/1000 436.40 379.74 331.94 324.88 -1000.00 -1000.00 52.00 52.00 
28359 28358 30.00 0:00:15:45.300/1000 0:00:15:45.267/1000 449.46 274.49 334.00 300.50 -1000.00 -1000.00 48.00 48.00 
28360 28360 30.00 0:00:15:45.334/1000 0:00:15:45.300/1000 425.11 232.44 343.60 290.51 -1000.00 -1000.00 48.00 48.00 
28361 28361 30.00 0:00:15:45.367/1000 0:00:15:45.334/1000 479.64 209.72 328.46 284.69 -1000.00 -1000.00 25.00 1.00 
28362 28361 30.00 0:00:15:45.400/1000 0:00:15:45.367/1000 541.32 213.17 307.73 285.05 -1000.00 -1000.00 44.00 42.00 
28363 28363 30.00 0:00:15:45.434/1000 0:00:15:45.400/1000 551.46 229.00 303.21 289.14 -1000.00 -1000.00 27.00 5.00 
28364 28364 30.00 0:00:15:45.467/1000 0:00:15:45.434/1000 514.48 266.32 313.84 298.77 -1000.00 -1000.00 52.00 52.00 
28365 28364 30.00 0:00:15:45.500/1000 0:00:15:45.467/1000 468.49 286.54 327.50 303.50 -1000.00 -1000.00 52.00 52.00 
28366 28366 30.00 0:00:15:45.534/1000 0:00:15:45.500/1000 454.12 337.72 329.00 315.50 -1000.00 -1000.00 52.00 52.00 
28367 28367 30.00 0:00:15:45.567/1000 0:00:15:45.534/1000 447.64 372.61 329.00 323.50 -1000.00 -1000.00 48.00 48.00 
28368 28367 30.00 0:00:15:45.600/1000 0:00:15:45.567/1000 447.64 380.57 328.56 325.34 -1000.00 -1000.00 52.00 52.00 
28369 28369 30.00 0:00:15:45.634/1000 0:00:15:45.600/1000 442.74 370.36 330.59 322.87 -1000.00 -1000.00 52.00 52.00 
28370 28370 30.00 0:00:15:45.667/1000 0:00:15:45.634/1000 436.60 357.48 333.13 319.77 -1000.00 -1000.00 52.00 52.00 
28371 28370 30.00 0:00:15:45.700/1000 0:00:15:45.667/1000 474.52 330.99 323.09 314.24 -1000.00 -1000.00 56.00 56.00 
28372 28372 30.00 0:00:15:45.734/1000 0:00:15:45.700/1000 470.30 268.07 328.00 299.05 -1000.00 -1000.00 52.00 47.00 
28373 28373 30.00 0:00:15:45.767/1000 0:00:15:45.734/1000 426.15 246.76 342.47 293.89 -1000.00 -1000.00 52.00 52.00 
28374 28373 30.00 0:00:15:45.800/1000 0:00:15:45.767/1000 425.11 194.57 345.80 281.51 -1000.00 -1000.00 39.00 27.00 
28375 28375 30.00 0:00:15:45.834/1000 0:00:15:45.800/1000 454.91 145.85 339.87 269.18 -1000.00 -1000.00 52.00 34.00 
28376 28376 30.00 0:00:15:45.867/1000 0:00:15:45.834/1000 567.93 174.11 300.45 274.27 -1000.00 -1000.00 29.00 23.00 
28377 28376 30.00 0:00:15:45.900/1000 0:00:15:45.867/1000 628.60 197.39 275.46 279.75 -1000.00 -1000.00 29.00 26.00 
28378 28378 30.00 0:00:15:45.934/1000 0:00:15:45.900/1000 657.79 210.92 262.30 283.29 -1000.00 -1000.00 40.00 13.00 
28379 28379 30.00 0:00:15:45.967/1000 0:00:15:45.934/1000 792.06 183.94 196.31 272.42 -1000.00 -1000.00 48.00 48.00 
28380 28379 30.00 0:00:15:46.00/1000 0:00:15:45.967/1000 904.29 132.97 123.95 248.96 -1000.00 -1000.00 52.00 39.00 
28381 28381 30.00 0:00:15:46.34/1000 0:00:15:46.00/1000 917.08 123.31 114.37 244.23 -1000.00 -1000.00 48.00 41.00 
28382 28382 30.00 0:00:15:46.67/1000 0:00:15:46.34/1000 914.32 125.53 116.47 245.32 -1000.00 -1000.00 48.00 41.00 
28383 28382 30.00 0:00:15:46.100/1000 0:00:15:46.67/1000 882.33 159.37 139.11 260.47 -1000.00 -1000.00 52.00 51.00 
28384 28384 30.00 0:00:15:46.134/1000 0:00:15:46.100/1000 869.28 173.98 147.69 266.54 -1000.00 -1000.00 56.00 42.00 
28385 28385 30.00 0:00:15:46.167/1000 0:00:15:46.134/1000 864.49 176.76 150.88 267.74 -1000.00 -1000.00 57.00 45.00 
28386 28385 30.00 0:00:15:46.200/1000 0:00:15:46.167/1000 840.95 198.39 165.57 276.31 -1000.00 -1000.00 56.00 51.00 
28387 28387 30.00 0:00:15:46.234/1000 0:00:15:46.200/1000 877.93 161.53 142.17 261.48 -1000.00 -1000.00 52.00 41.00 
28388 28388 30.00 0:00:15:46.267/1000 0:00:15:46.234/1000 915.82 129.48 115.11 246.83 -1000.00 -1000.00 56.00 43.00 
28389 28388 30.00 0:00:15:46.300/1000 0:00:15:46.267/1000 946.94 107.77 90.21 235.45 -1000.00 -1000.00 40.00 29.00 
28390 28390 30.00 0:00:15:46.334/1000 0:00:15:46.300/1000 958.06 95.86 80.87 229.27 -1000.00 -1000.00 38.00 27.00 
28391 28391 30.00 0:00:15:46.367/1000 0:00:15:46.334/1000 959.93 89.77 79.41 226.40 -1000.00 -1000.00 41.00 29.00 
28392 28391 30.00 0:00:15:46.400/1000 0:00:15:46.367/1000 958.54 89.22 80.69 226.29 -1000.00 -1000.00 48.00 36.00 
28393 28393 30.00 0:00:15:46.434/1000 0:00:15:46.400/1000 949.58 104.43 88.05 233.78 -1000.00 -1000.00 42.00 50.00 
28394 28394 30.00 0:00:15:46.467/1000 0:00:15:46.434/1000 946.22 112.27 90.66 237.44 -1000.00 -1000.00 52.00 50.00 
28395 28394 30.00 0:00:15:46.500/1000 0:00:15:46.467/1000 939.76 116.84 96.01 239.89 -1000.00 -1000.00 56.00 48.00 
28396 28396 30.00 0:00:15:46.534/1000 0:00:15:46.500/1000 921.54 127.34 110.63 245.58 -1000.00 -1000.00 52.00 48.00 
28397 28397 30.00 0:00:15:46.567/1000 0:00:15:46.534/1000 914.12 127.18 116.55 246.00 -1000.00 -1000.00 52.00 46.00 
28398 28397 30.00 0:00:15:46.600/1000 0:00:15:46.567/1000 908.36 130.08 120.93 247.55 -1000.00 -1000.00 52.00 52.00 
28399 28399 30.00 0:00:15:46.634/1000 0:00:15:46.600/1000 906.21 134.84 122.39 249.60 -1000.00 -1000.00 56.00 52.00 
28400 28400 30.00 0:00:15:46.667/1000 0:00:15:46.634/1000 913.83 135.73 116.41 249.50 -1000.00 -1000.00 59.00 60.00 
28401 28400 30.00 0:00:15:46.700/1000 0:00:15:46.667/1000 924.95 136.95 107.46 249.32 -1000.00 -1000.00 64.00 59.00 
28402 28402 30.00 0:00:15:46.734/1000 0:00:15:46.700/1000 933.96 146.55 99.68 252.75 -1000.00 -1000.00 68.00 68.00 
28403 28403 30.00 0:00:15:46.767/1000 0:00:15:46.734/1000 922.28 165.69 108.42 261.19 -1000.00 -1000.00 64.00 64.00 
28404 28403 30.00 0:00:15:46.800/1000 0:00:15:46.767/1000 911.30 168.91 116.96 262.96 -1000.00 -1000.00 68.00 63.00 
28405 28405 30.00 0:00:15:46.834/1000 0:00:15:46.800/1000 914.05 167.12 114.88 262.13 -1000.00 -1000.00 66.00 72.00 
28406 28406 30.00 0:00:15:46.867/1000 0:00:15:46.834/1000 932.25 143.33 101.22 251.52 -1000.00 -1000.00 72.00 71.00 
28407 28406 30.00 0:00:15:46.900/1000 0:00:15:46.867/1000 944.57 76.49 93.51 222.10 -1000.00 -1000.00 59.00 50.00 
28408 28408 30.00 0:00:15:46.934/1000 0:00:15:46.900/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28409 28409 30.00 0:00:15:46.967/1000 0:00:15:46.934/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28410 28409 30.00 0:00:15:47.00/1000 0:00:15:46.967/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28411 28411 30.00 0:00:15:47.34/1000 0:00:15:47.00/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28412 28412 30.00 0:00:15:47.67/1000 0:00:15:47.34/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28413 28412 30.00 0:00:15:47.100/1000 0:00:15:47.67/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28414 28414 30.00 0:00:15:47.134/1000 0:00:15:47.100/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28415 28415 30.00 0:00:15:47.167/1000 0:00:15:47.134/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28416 28415 30.00 0:00:15:47.200/1000 0:00:15:47.167/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28417 28417 30.00 0:00:15:47.234/1000 0:00:15:47.200/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28418 28418 30.00 0:00:15:47.267/1000 0:00:15:47.234/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28419 28418 30.00 0:00:15:47.300/1000 0:00:15:47.267/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28420 28420 30.00 0:00:15:47.334/1000 0:00:15:47.300/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28421 28421 30.00 0:00:15:47.367/1000 0:00:15:47.334/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28422 28421 30.00 0:00:15:47.400/1000 0:00:15:47.367/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28423 28423 30.00 0:00:15:47.434/1000 0:00:15:47.400/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28424 28424 30.00 0:00:15:47.467/1000 0:00:15:47.434/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28425 28424 30.00 0:00:15:47.500/1000 0:00:15:47.467/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28426 28426 30.00 0:00:15:47.534/1000 0:00:15:47.500/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28427 28427 30.00 0:00:15:47.567/1000 0:00:15:47.534/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28428 28427 30.00 0:00:15:47.600/1000 0:00:15:47.567/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28429 28429 30.00 0:00:15:47.634/1000 0:00:15:47.600/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28430 28430 30.00 0:00:15:47.667/1000 0:00:15:47.634/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28431 28430 30.00 0:00:15:47.700/1000 0:00:15:47.667/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28432 28432 30.00 0:00:15:47.734/1000 0:00:15:47.700/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28433 28433 30.00 0:00:15:47.767/1000 0:00:15:47.734/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28434 28433 30.00 0:00:15:47.800/1000 0:00:15:47.767/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28435 28435 30.00 0:00:15:47.834/1000 0:00:15:47.800/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28436 28436 30.00 0:00:15:47.867/1000 0:00:15:47.834/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28437 28436 30.00 0:00:15:47.900/1000 0:00:15:47.867/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28438 28438 30.00 0:00:15:47.934/1000 0:00:15:47.900/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28439 28439 30.00 0:00:15:47.967/1000 0:00:15:47.934/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28440 28439 30.00 0:00:15:48.00/1000 0:00:15:47.967/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28441 28441 30.00 0:00:15:48.34/1000 0:00:15:48.00/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28442 28442 30.00 0:00:15:48.67/1000 0:00:15:48.34/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28443 28442 30.00 0:00:15:48.100/1000 0:00:15:48.67/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28444 28444 30.00 0:00:15:48.134/1000 0:00:15:48.100/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28445 28445 30.00 0:00:15:48.167/1000 0:00:15:48.134/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28446 28445 30.00 0:00:15:48.200/1000 0:00:15:48.167/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28447 28447 30.00 0:00:15:48.234/1000 0:00:15:48.200/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28448 28448 30.00 0:00:15:48.267/1000 0:00:15:48.234/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28449 28448 30.00 0:00:15:48.300/1000 0:00:15:48.267/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28450 28450 30.00 0:00:15:48.334/1000 0:00:15:48.300/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28451 28451 30.00 0:00:15:48.367/1000 0:00:15:48.334/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28452 28451 30.00 0:00:15:48.400/1000 0:00:15:48.367/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28453 28453 30.00 0:00:15:48.434/1000 0:00:15:48.400/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28454 28454 30.00 0:00:15:48.467/1000 0:00:15:48.434/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28455 28454 30.00 0:00:15:48.500/1000 0:00:15:48.467/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28456 28456 30.00 0:00:15:48.534/1000 0:00:15:48.500/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28457 28457 30.00 0:00:15:48.567/1000 0:00:15:48.534/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28458 28457 30.00 0:00:15:48.600/1000 0:00:15:48.567/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28459 28459 30.00 0:00:15:48.634/1000 0:00:15:48.600/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28460 28460 30.00 0:00:15:48.667/1000 0:00:15:48.634/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28461 28460 30.00 0:00:15:48.700/1000 0:00:15:48.667/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28462 28462 30.00 0:00:15:48.734/1000 0:00:15:48.700/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28463 28463 30.00 0:00:15:48.767/1000 0:00:15:48.734/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28464 28463 30.00 0:00:15:48.800/1000 0:00:15:48.767/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28465 28465 30.00 0:00:15:48.834/1000 0:00:15:48.800/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28466 28466 30.00 0:00:15:48.867/1000 0:00:15:48.834/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28467 28466 30.00 0:00:15:48.900/1000 0:00:15:48.867/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28468 28468 30.00 0:00:15:48.934/1000 0:00:15:48.900/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28469 28469 30.00 0:00:15:48.967/1000 0:00:15:48.934/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28470 28469 30.00 0:00:15:49.00/1000 0:00:15:48.967/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28471 28471 30.00 0:00:15:49.34/1000 0:00:15:49.00/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28472 28472 30.00 0:00:15:49.67/1000 0:00:15:49.34/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28473 28472 30.00 0:00:15:49.100/1000 0:00:15:49.67/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28474 28474 30.00 0:00:15:49.134/1000 0:00:15:49.100/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28475 28475 30.00 0:00:15:49.167/1000 0:00:15:49.134/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28476 28475 30.00 0:00:15:49.200/1000 0:00:15:49.167/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28477 28477 30.00 0:00:15:49.234/1000 0:00:15:49.200/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28478 28478 30.00 0:00:15:49.267/1000 0:00:15:49.234/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28479 28478 30.00 0:00:15:49.300/1000 0:00:15:49.267/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28480 28480 30.00 0:00:15:49.334/1000 0:00:15:49.300/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28481 28481 30.00 0:00:15:49.367/1000 0:00:15:49.334/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28482 28481 30.00 0:00:15:49.400/1000 0:00:15:49.367/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28483 28483 30.00 0:00:15:49.434/1000 0:00:15:49.400/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28484 28484 30.00 0:00:15:49.467/1000 0:00:15:49.434/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28485 28484 30.00 0:00:15:49.500/1000 0:00:15:49.467/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28486 28486 30.00 0:00:15:49.534/1000 0:00:15:49.500/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28487 28487 30.00 0:00:15:49.567/1000 0:00:15:49.534/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28488 28487 30.00 0:00:15:49.600/1000 0:00:15:49.567/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28489 28489 30.00 0:00:15:49.634/1000 0:00:15:49.600/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28490 28490 30.00 0:00:15:49.667/1000 0:00:15:49.634/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28491 28490 30.00 0:00:15:49.700/1000 0:00:15:49.667/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28492 28492 30.00 0:00:15:49.734/1000 0:00:15:49.700/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28493 28493 30.00 0:00:15:49.767/1000 0:00:15:49.734/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28494 28493 30.00 0:00:15:49.800/1000 0:00:15:49.767/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28495 28495 30.00 0:00:15:49.834/1000 0:00:15:49.800/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28496 28496 30.00 0:00:15:49.867/1000 0:00:15:49.834/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28497 28496 30.00 0:00:15:49.900/1000 0:00:15:49.867/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28498 28498 30.00 0:00:15:49.934/1000 0:00:15:49.900/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28499 28499 30.00 0:00:15:49.967/1000 0:00:15:49.934/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28500 28499 30.00 0:00:15:50.00/1000 0:00:15:49.967/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
28501 28501 30.00 0:00:15:50.34/1000 0:00:15:50.00/1000 1330.89 -618.14 -1000.00 -1000.00 -1000.00 -1000.00 0.00 0.00 
